sample_count,real_count,fake_count,predicted_fake_count,accuracy,precision,recall,specificity,f1,auc,threshold,tn,fp,fn,tp,distance_to_0_5
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6739999999999995,50,0,50,0,0.1739999999999995
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6749999999999995,50,0,50,0,0.1749999999999995
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6759999999999995,50,0,50,0,0.1759999999999995
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6769999999999995,50,0,50,0,0.1769999999999995
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6779999999999995,50,0,50,0,0.1779999999999995
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6789999999999995,50,0,50,0,0.1789999999999995
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6799999999999995,50,0,50,0,0.1799999999999995
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6809999999999995,50,0,50,0,0.1809999999999995
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6819999999999995,50,0,50,0,0.1819999999999995
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6829999999999994,50,0,50,0,0.18299999999999939
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6839999999999994,50,0,50,0,0.1839999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6849999999999994,50,0,50,0,0.1849999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6859999999999994,50,0,50,0,0.1859999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6869999999999994,50,0,50,0,0.1869999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6879999999999994,50,0,50,0,0.1879999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6889999999999994,50,0,50,0,0.1889999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6899999999999994,50,0,50,0,0.1899999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6909999999999994,50,0,50,0,0.1909999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6919999999999994,50,0,50,0,0.1919999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6929999999999994,50,0,50,0,0.1929999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6939999999999994,50,0,50,0,0.1939999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6949999999999994,50,0,50,0,0.1949999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6959999999999994,50,0,50,0,0.1959999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6969999999999994,50,0,50,0,0.1969999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6979999999999994,50,0,50,0,0.1979999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6989999999999994,50,0,50,0,0.1989999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6999999999999994,50,0,50,0,0.1999999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7009999999999994,50,0,50,0,0.2009999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7019999999999994,50,0,50,0,0.2019999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7029999999999994,50,0,50,0,0.2029999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7039999999999994,50,0,50,0,0.2039999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7049999999999994,50,0,50,0,0.2049999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7059999999999994,50,0,50,0,0.2059999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7069999999999994,50,0,50,0,0.2069999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7079999999999994,50,0,50,0,0.2079999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7089999999999994,50,0,50,0,0.2089999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7099999999999994,50,0,50,0,0.2099999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7109999999999994,50,0,50,0,0.2109999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7119999999999994,50,0,50,0,0.2119999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7129999999999994,50,0,50,0,0.2129999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7139999999999994,50,0,50,0,0.2139999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7149999999999994,50,0,50,0,0.2149999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7159999999999994,50,0,50,0,0.21599999999999941
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7169999999999994,50,0,50,0,0.21699999999999942
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7179999999999994,50,0,50,0,0.21799999999999942
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7189999999999994,50,0,50,0,0.21899999999999942
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7199999999999994,50,0,50,0,0.21999999999999942
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7209999999999994,50,0,50,0,0.22099999999999942
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7219999999999994,50,0,50,0,0.22199999999999942
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7229999999999994,50,0,50,0,0.22299999999999942
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7239999999999994,50,0,50,0,0.22399999999999942
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7249999999999994,50,0,50,0,0.22499999999999942
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7259999999999994,50,0,50,0,0.22599999999999942
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7269999999999994,50,0,50,0,0.22699999999999942
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7279999999999994,50,0,50,0,0.22799999999999943
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7289999999999994,50,0,50,0,0.22899999999999943
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7299999999999994,50,0,50,0,0.22999999999999943
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7309999999999994,50,0,50,0,0.23099999999999943
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7319999999999994,50,0,50,0,0.23199999999999943
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7329999999999994,50,0,50,0,0.23299999999999943
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7339999999999994,50,0,50,0,0.23399999999999943
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7349999999999994,50,0,50,0,0.23499999999999943
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7359999999999994,50,0,50,0,0.23599999999999943
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7369999999999994,50,0,50,0,0.23699999999999943
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7379999999999994,50,0,50,0,0.23799999999999943
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7389999999999994,50,0,50,0,0.23899999999999944
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7399999999999994,50,0,50,0,0.23999999999999944
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7409999999999994,50,0,50,0,0.24099999999999944
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7419999999999994,50,0,50,0,0.24199999999999944
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7429999999999994,50,0,50,0,0.24299999999999944
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7439999999999994,50,0,50,0,0.24399999999999944
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7449999999999994,50,0,50,0,0.24499999999999944
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7459999999999993,50,0,50,0,0.24599999999999933
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7469999999999993,50,0,50,0,0.24699999999999933
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7479999999999993,50,0,50,0,0.24799999999999933
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7489999999999993,50,0,50,0,0.24899999999999933
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7499999999999993,50,0,50,0,0.24999999999999933
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7509999999999993,50,0,50,0,0.25099999999999933
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7519999999999993,50,0,50,0,0.25199999999999934
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7529999999999993,50,0,50,0,0.25299999999999934
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7539999999999993,50,0,50,0,0.25399999999999934
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7549999999999993,50,0,50,0,0.25499999999999934
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7559999999999993,50,0,50,0,0.25599999999999934
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7569999999999993,50,0,50,0,0.25699999999999934
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7579999999999993,50,0,50,0,0.25799999999999934
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7589999999999993,50,0,50,0,0.25899999999999934
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7599999999999993,50,0,50,0,0.25999999999999934
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7609999999999993,50,0,50,0,0.26099999999999934
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7619999999999993,50,0,50,0,0.26199999999999934
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7629999999999993,50,0,50,0,0.26299999999999935
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7639999999999993,50,0,50,0,0.26399999999999935
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7649999999999993,50,0,50,0,0.26499999999999935
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7659999999999993,50,0,50,0,0.26599999999999935
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7669999999999993,50,0,50,0,0.26699999999999935
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7679999999999993,50,0,50,0,0.26799999999999935
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7689999999999994,50,0,50,0,0.26899999999999935
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7699999999999994,50,0,50,0,0.26999999999999935
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7709999999999994,50,0,50,0,0.27099999999999935
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7719999999999994,50,0,50,0,0.27199999999999935
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7729999999999994,50,0,50,0,0.27299999999999935
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7739999999999994,50,0,50,0,0.27399999999999936
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7749999999999994,50,0,50,0,0.27499999999999936
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7759999999999994,50,0,50,0,0.27599999999999936
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7769999999999994,50,0,50,0,0.27699999999999936
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7779999999999994,50,0,50,0,0.27799999999999936
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7789999999999994,50,0,50,0,0.27899999999999936
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7799999999999994,50,0,50,0,0.27999999999999936
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7809999999999994,50,0,50,0,0.28099999999999936
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7819999999999994,50,0,50,0,0.28199999999999936
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7829999999999994,50,0,50,0,0.28299999999999936
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7839999999999994,50,0,50,0,0.28399999999999936
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7849999999999994,50,0,50,0,0.28499999999999936
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7859999999999994,50,0,50,0,0.28599999999999937
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7869999999999994,50,0,50,0,0.28699999999999937
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7879999999999994,50,0,50,0,0.28799999999999937
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7889999999999994,50,0,50,0,0.28899999999999937
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7899999999999994,50,0,50,0,0.28999999999999937
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7909999999999994,50,0,50,0,0.29099999999999937
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7919999999999994,50,0,50,0,0.29199999999999937
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7929999999999994,50,0,50,0,0.29299999999999937
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7939999999999994,50,0,50,0,0.2939999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7949999999999994,50,0,50,0,0.2949999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7959999999999994,50,0,50,0,0.2959999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7969999999999994,50,0,50,0,0.2969999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7979999999999994,50,0,50,0,0.2979999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7989999999999994,50,0,50,0,0.2989999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.7999999999999994,50,0,50,0,0.2999999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8009999999999994,50,0,50,0,0.3009999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8019999999999994,50,0,50,0,0.3019999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8029999999999994,50,0,50,0,0.3029999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8039999999999994,50,0,50,0,0.3039999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8049999999999994,50,0,50,0,0.3049999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8059999999999994,50,0,50,0,0.3059999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8069999999999994,50,0,50,0,0.3069999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8079999999999994,50,0,50,0,0.3079999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8089999999999994,50,0,50,0,0.3089999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8099999999999994,50,0,50,0,0.3099999999999994
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8109999999999993,50,0,50,0,0.3109999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8119999999999993,50,0,50,0,0.3119999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8129999999999993,50,0,50,0,0.3129999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8139999999999993,50,0,50,0,0.3139999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8149999999999993,50,0,50,0,0.3149999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8159999999999993,50,0,50,0,0.3159999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8169999999999993,50,0,50,0,0.3169999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8179999999999993,50,0,50,0,0.3179999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8189999999999993,50,0,50,0,0.3189999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8199999999999993,50,0,50,0,0.3199999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8209999999999993,50,0,50,0,0.3209999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8219999999999993,50,0,50,0,0.3219999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8229999999999993,50,0,50,0,0.3229999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8239999999999993,50,0,50,0,0.3239999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8249999999999993,50,0,50,0,0.3249999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8259999999999993,50,0,50,0,0.3259999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8269999999999993,50,0,50,0,0.3269999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8279999999999993,50,0,50,0,0.3279999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8289999999999993,50,0,50,0,0.3289999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8299999999999993,50,0,50,0,0.3299999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8309999999999993,50,0,50,0,0.3309999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8319999999999993,50,0,50,0,0.3319999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8329999999999993,50,0,50,0,0.3329999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8339999999999993,50,0,50,0,0.3339999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8349999999999993,50,0,50,0,0.3349999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8359999999999993,50,0,50,0,0.3359999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8369999999999993,50,0,50,0,0.3369999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8379999999999993,50,0,50,0,0.3379999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8389999999999993,50,0,50,0,0.3389999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8399999999999993,50,0,50,0,0.3399999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8409999999999993,50,0,50,0,0.3409999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8419999999999993,50,0,50,0,0.3419999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8429999999999993,50,0,50,0,0.3429999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8439999999999993,50,0,50,0,0.3439999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8449999999999993,50,0,50,0,0.3449999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8459999999999993,50,0,50,0,0.3459999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8469999999999993,50,0,50,0,0.3469999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8479999999999993,50,0,50,0,0.3479999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8489999999999993,50,0,50,0,0.3489999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8499999999999993,50,0,50,0,0.3499999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8509999999999993,50,0,50,0,0.3509999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8519999999999993,50,0,50,0,0.3519999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8529999999999993,50,0,50,0,0.3529999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8539999999999993,50,0,50,0,0.3539999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8549999999999993,50,0,50,0,0.3549999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8559999999999993,50,0,50,0,0.3559999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8569999999999993,50,0,50,0,0.3569999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8579999999999993,50,0,50,0,0.3579999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8589999999999993,50,0,50,0,0.3589999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8599999999999993,50,0,50,0,0.3599999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8609999999999993,50,0,50,0,0.3609999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8619999999999993,50,0,50,0,0.3619999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8629999999999993,50,0,50,0,0.3629999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8639999999999993,50,0,50,0,0.3639999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8649999999999993,50,0,50,0,0.3649999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8659999999999993,50,0,50,0,0.3659999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8669999999999993,50,0,50,0,0.3669999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8679999999999993,50,0,50,0,0.3679999999999993
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8689999999999993,50,0,50,0,0.36899999999999933
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8699999999999993,50,0,50,0,0.36999999999999933
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8709999999999993,50,0,50,0,0.37099999999999933
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8719999999999993,50,0,50,0,0.37199999999999933
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8729999999999993,50,0,50,0,0.37299999999999933
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8739999999999992,50,0,50,0,0.3739999999999992
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8749999999999992,50,0,50,0,0.3749999999999992
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8759999999999992,50,0,50,0,0.3759999999999992
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8769999999999992,50,0,50,0,0.3769999999999992
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8779999999999992,50,0,50,0,0.3779999999999992
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8789999999999992,50,0,50,0,0.3789999999999992
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8799999999999992,50,0,50,0,0.3799999999999992
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8809999999999992,50,0,50,0,0.38099999999999923
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8819999999999992,50,0,50,0,0.38199999999999923
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8829999999999992,50,0,50,0,0.38299999999999923
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8839999999999992,50,0,50,0,0.38399999999999923
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8849999999999992,50,0,50,0,0.38499999999999923
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8859999999999992,50,0,50,0,0.38599999999999923
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8869999999999992,50,0,50,0,0.38699999999999923
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8879999999999992,50,0,50,0,0.38799999999999923
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8889999999999992,50,0,50,0,0.38899999999999924
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8899999999999992,50,0,50,0,0.38999999999999924
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8909999999999992,50,0,50,0,0.39099999999999924
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8919999999999992,50,0,50,0,0.39199999999999924
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8929999999999992,50,0,50,0,0.39299999999999924
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8939999999999992,50,0,50,0,0.39399999999999924
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8949999999999992,50,0,50,0,0.39499999999999924
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8959999999999992,50,0,50,0,0.39599999999999924
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8969999999999992,50,0,50,0,0.39699999999999924
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8979999999999992,50,0,50,0,0.39799999999999924
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8989999999999992,50,0,50,0,0.39899999999999924
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.8999999999999992,50,0,50,0,0.39999999999999925
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.9009999999999992,50,0,50,0,0.40099999999999925
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.9019999999999992,50,0,50,0,0.40199999999999925
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.9029999999999992,50,0,50,0,0.40299999999999925
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.9039999999999992,50,0,50,0,0.40399999999999925
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.9049999999999992,50,0,50,0,0.40499999999999925
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.9059999999999993,50,0,50,0,0.40599999999999925
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.9069999999999993,50,0,50,0,0.40699999999999925
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.9079999999999993,50,0,50,0,0.40799999999999925
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.9089999999999993,50,0,50,0,0.40899999999999925
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.9099999999999993,50,0,50,0,0.40999999999999925
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.9109999999999993,50,0,50,0,0.41099999999999925
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.9119999999999993,50,0,50,0,0.41199999999999926
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.9129999999999993,50,0,50,0,0.41299999999999926
